date,open,high,low,close,volume
2024-05-08,143,144,139,141,190956608
2024-05-13,141,142,136,141,149989200
2024-05-14,141,145,138,144,210262896
2024-05-15,145,158,145,157,163089600
2024-05-16,159,160,152,152,182628896
2024-05-17,153,157,150,157,187489696
2024-05-20,157,163,153,160,210873104
2024-05-21,160,161,154,158,186179008
2024-05-22,156,160,155,158,136163808
2024-05-27,157,164,156,164,192415392
2024-05-28,163,166,160,165,222660992
2024-05-29,166,166,156,156,167004096
2024-05-30,157,158,151,157,255604896
2024-05-31,157,160,152,159,125881400
2024-06-03,159,159,155,159,134141400
2024-06-04,156,160,156,160,309398112
2024-06-05,159,160,155,159,224014000
2024-06-06,159,161,156,161,113767800
2024-06-07,161,165,160,163,194529408
2024-06-10,163,165,157,164,295390400
2024-06-11,163,167,162,167,156719600
2024-06-12,166,173,163,173,224606304
2024-06-13,173,175,170,172,219811200
2024-06-14,172,173,169,171,170686800
2024-06-19,171,174,169,173,204120400
2024-06-20,173,178,172,178,175734000
2024-06-21,178,183,177,181,207339600
2024-06-24,182,190,181,190,180111296
2024-06-25,190,190,187,189,107553800
2024-06-26,189,194,186,192,139298000
2024-06-27,190,198,189,197,231220096
2024-06-28,196,216,196,216,185827808
2024-07-01,212,216,204,208,102212896
2024-07-02,208,216,206,216,172905904
2024-07-03,216,226,212,224,155401904
2024-07-04,224,234,222,232,186605200
2024-07-05,232,250,230,244,215760192
2024-07-08,246,246,226,226,145093904
2024-07-09,226,230,222,230,145794208
2024-07-10,228,242,226,240,235731104
2024-07-11,240,248,240,246,109403296
2024-07-12,246,254,244,250,137657296
2024-07-15,250,250,240,246,165824800
2024-07-16,244,256,244,256,126629504
2024-07-17,256,262,246,254,149809504
2024-07-18,254,266,252,264,183470704
2024-07-19,264,286,256,280,272582688
2024-07-22,280,290,278,288,143027504
2024-07-23,288,302,288,300,151791808
2024-07-24,300,316,298,312,177920800
2024-07-25,312,318,292,302,183959504
2024-07-26,302,306,290,292,175543296
2024-07-29,294,294,272,290,181981200
2024-07-30,290,298,284,292,146902704
2024-07-31,292,308,280,296,205557296
2024-08-01,296,296,282,292,151543392
2024-08-02,292,304,286,304,316791104
2024-08-05,302,302,276,282,153851296
2024-08-06,282,292,282,282,168283504
2024-08-07,284,292,278,290,225402704
2024-08-08,290,292,282,290,127168096
2024-08-09,288,300,288,292,173774304
2024-08-12,292,296,284,296,154728608
2024-08-13,296,302,290,298,156599808
2024-08-14,302,302,284,294,156540608
2024-08-15,294,330,288,316,209924400
2024-08-16,316,316,304,314,195445200
2024-08-19,314,330,312,330,211665296
2024-08-20,330,330,300,306,195207008
2024-08-21,308,314,302,314,146756496
2024-08-22,312,352,306,350,328695904
2024-08-23,352,376,342,366,231795104
2024-08-26,366,368,278,286,301804512
2024-08-27,288,308,282,306,283820992
2024-08-28,306,306,270,278,219886592
2024-08-29,278,284,272,278,216839008
2024-08-30,278,288,276,278,184938592
2024-09-02,278,282,270,280,169068608
2024-09-03,280,282,248,260,247403104
2024-09-04,260,272,254,270,304155488
2024-09-05,270,278,268,276,230869696
2024-09-06,276,280,270,280,213544000
2024-09-09,280,286,272,280,242768000
2024-09-10,280,280,218,230,241333200
2024-09-11,234,234,193,208,146290704
2024-09-12,208,216,206,214,189249200
2024-09-13,214,218,212,216,156745792
2024-09-17,216,226,214,222,194448608
2024-09-18,222,224,202,212,131438800
2024-09-19,212,216,206,216,264567696
2024-09-20,216,218,208,216,236445200
2024-09-23,216,216,206,214,115388096
2024-09-24,214,216,210,214,192045296
2024-09-25,214,214,206,210,139591104
2024-09-26,210,210,202,208,118213600
2024-09-27,208,208,198,206,185994896
2024-09-30,206,210,204,206,113885400
2024-10-01,206,210,206,208,127094000
2024-10-02,208,208,197,208,142557408
2024-10-03,202,216,202,212,258476704
2024-10-04,212,216,204,216,232119904
2024-10-07,216,216,204,212,197777504
2024-10-08,210,214,208,214,166777600
2024-10-09,214,220,212,218,208624704
2024-10-10,220,220,204,208,186640704
2024-10-11,208,212,202,208,183056704
2024-10-14,206,220,204,216,303408800
2024-10-15,216,224,212,220,164761904
2024-10-16,220,224,214,224,127563904
2024-10-17,224,224,214,222,221138096
2024-10-18,222,226,216,226,193483008
2024-10-21,226,230,222,230,133817200
2024-10-22,230,236,224,234,187433904
2024-10-23,234,234,226,232,192071008
2024-10-24,232,232,224,226,133464000
2024-10-25,228,228,218,224,214502800
2024-10-28,224,232,222,228,96814704
2024-10-29,230,232,228,230,159748304
2024-10-30,230,230,222,226,147459104
2024-10-31,226,230,224,226,135035904
2024-11-01,226,230,222,228,132202600
2024-11-04,228,228,218,224,236699904
2024-11-05,224,228,222,224,129783296
2024-11-06,224,228,220,226,176702800
2024-11-07,226,226,173,179,186266096
2024-11-08,179,195,168,180,260842592
2024-11-11,180,188,178,180,212983504
2024-11-12,182,182,166,171,408690816
2024-11-13,168,176,166,174,56552700
2024-11-14,175,188,172,187,352779712
2024-11-15,188,188,175,180,302732800
2024-11-18,180,185,177,178,201623392
2024-11-19,179,183,176,182,199450800
2024-11-20,182,188,182,185,290104384
2024-11-21,185,190,184,186,122170400
2024-11-22,186,188,183,186,203905600
2024-11-25,187,194,185,193,328828896
2024-11-26,193,194,183,189,151332096
2024-11-28,190,191,187,190,171775392
2024-11-29,190,193,188,192,242896608
2024-12-02,192,206,191,206,238835904
2024-12-03,206,208,189,200,166904496
2024-12-04,202,206,194,199,280574112
2024-12-05,199,200,196,199,105756000
2024-12-06,199,214,198,204,157852400
2024-12-09,204,206,193,197,309081600
2024-12-10,197,200,191,194,166270800
2024-12-11,194,197,192,196,171646000
2024-12-12,196,202,196,198,236274208
2024-12-13,199,202,190,194,253411008
2024-12-16,194,195,190,193,137181296
2024-12-17,193,196,187,196,217633504
2024-12-18,198,198,193,196,140577904
2024-12-19,195,196,186,187,156374896
2024-12-20,188,192,187,192,280054112
2024-12-23,192,195,191,194,199868608
2024-12-24,194,198,193,197,78016304
2024-12-27,195,197,194,195,187306704
2024-12-30,195,195,191,195,108882200
2025-01-02,195,196,189,196,214344992
2025-01-03,196,204,196,200,242177200
2025-01-06,200,202,195,197,154765200
2025-01-07,196,198,193,194,196479696
2025-01-08,194,194,190,194,259472896
2025-01-09,194,196,193,196,113577296
2025-01-10,196,198,196,197,121774000
2025-01-13,197,210,197,208,351018912
2025-01-14,208,210,159,161,557416512
2025-01-15,162,164,108,113,264584192
2025-01-16,113,122,111,121,227581296
2025-01-17,121,122,103,111,198948400
2025-01-20,110,114,109,111,30641400
2025-01-21,111,112,107,107,61720100
2025-01-22,108,112,105,109,104588400
2025-01-23,110,116,109,112,78672000
2025-01-24,111,113,108,111,63351300
2025-01-30,111,130,109,123,101735904
2025-01-31,123,130,114,123,140379296
2025-02-03,123,135,116,120,120043800
2025-02-04,123,131,122,125,113590000
2025-02-05,126,130,123,127,96135504
2025-02-06,128,130,125,129,51319500
2025-02-07,129,129,126,127,64065700
2025-02-10,128,139,127,139,123694304
2025-02-11,139,140,130,131,141044304
2025-02-12,131,136,131,132,39194100
2025-02-13,132,136,130,132,77380704
2025-02-14,132,140,132,136,86302496
2025-02-17,146,183,146,183,235371504
2025-02-18,200,246,200,246,129301400
2025-02-19,270,306,250,306,335445312
2025-02-20,318,336,276,302,222682800
2025-02-21,302,312,260,300,125062600
2025-02-24,300,302,286,290,89620400
2025-02-25,290,296,266,272,67316704
2025-02-26,272,278,264,276,51171300
2025-02-27,276,284,272,278,24581000
2025-02-28,278,280,270,278,63917100
2025-03-03,278,290,270,288,119555696
2025-03-04,288,290,260,278,137304704
2025-03-05,278,284,260,268,149084192
2025-03-06,270,276,260,274,77346704
2025-03-07,274,310,272,300,126888200
2025-03-10,300,306,288,302,134153000
2025-03-11,302,312,290,306,89154800
2025-03-12,306,352,304,352,164573408
2025-03-13,356,358,332,346,136146096
2025-03-14,354,432,354,432,238636608
2025-03-17,452,500,324,324,263924000
2025-03-18,326,334,264,310,158246208
2025-03-19,310,330,300,322,130785904
2025-03-20,322,334,316,330,148358496
2025-03-21,332,334,314,314,78883296
2025-03-24,318,322,306,320,137717504
2025-03-25,318,332,318,330,188555296
2025-03-26,332,370,332,370,143962704
2025-03-27,372,426,360,416,281379904
2025-04-08,380,388,368,382,155022400
2025-04-09,382,402,382,400,95190200
2025-04-10,402,444,400,440,170370304
2025-04-11,426,436,406,436,158231104
2025-04-14,440,460,436,460,110513104
2025-04-15,462,476,458,470,96806304
2025-04-16,472,488,470,488,90212800
2025-04-17,488,510,482,505,130434096
2025-04-22,498,520,442,505,134022400
2025-04-23,496,505,480,500,110909600
2025-04-24,505,550,500,535,105888000
2025-04-25,535,540,456,456,109123200
2025-04-28,388,388,388,388,32979700
2025-04-29,330,330,330,330,12406000
2025-04-30,282,310,282,300,233947504
2025-05-02,256,268,256,256,210066592
2025-05-05,264,276,244,264,206966896
2025-05-06,264,268,242,258,179382208
2025-05-07,256,258,248,250,71758800
2025-05-08,250,258,248,258,85010600
2025-05-09,258,260,248,252,67202304
2025-05-14,252,260,250,256,88421504
2025-05-15,258,260,252,254,50486300
2025-05-16,256,256,246,246,25818000
2025-05-19,250,256,246,252,86788704
2025-05-20,252,254,248,254,57320600
2025-05-21,254,260,252,260,85298800
2025-05-22,260,262,256,260,67138400
2025-05-23,258,260,254,258,45025500
2025-05-26,258,262,254,258,58987300
2025-05-27,258,276,256,268,169661104
2025-05-28,270,270,256,258,104464000
2025-06-02,258,262,248,258,118186400
2025-06-03,258,278,220,220,230507008
2025-06-04,240,262,232,262,258855008
2025-06-05,262,268,256,266,79491000
2025-06-10,264,266,252,256,60993700
2025-06-11,256,266,224,260,137891392
2025-06-12,260,266,260,262,44458300
2025-06-13,262,264,246,254,51756600
2025-06-16,254,254,216,220,203832608
2025-06-17,228,228,187,195,205868704
2025-06-18,192,216,192,216,338146112
2025-06-19,214,216,198,202,82614096
2025-06-20,200,202,195,197,73108000
2025-06-23,196,196,168,193,145051296
2025-06-24,192,196,189,196,75398896
2025-06-25,196,206,195,206,110031600
2025-06-26,208,220,206,214,143590304
2025-06-30,210,210,200,202,46423500
2025-07-01,204,214,202,208,90572600
2025-07-02,210,212,206,208,52263500
2025-07-03,208,216,206,212,88784096
2025-07-04,212,212,208,210,37048500
2025-07-07,208,212,206,212,42094200
2025-07-08,210,212,206,210,31339000
2025-07-09,208,220,206,220,147979504
2025-07-10,220,232,218,228,121846304
2025-07-11,228,234,220,234,124690896
2025-07-14,234,242,232,240,74637200
2025-07-15,240,244,236,238,63755300
2025-07-16,238,244,236,242,49504000
2025-07-17,244,256,242,256,104724496
2025-07-18,256,258,252,256,58431900
2025-07-21,256,288,256,280,237526304
2025-07-22,280,282,270,278,123931400
2025-07-23,280,284,272,284,100354400
2025-07-24,286,292,284,290,74025504
2025-07-25,290,290,282,286,85522400
2025-07-28,288,306,286,306,169872992
2025-07-29,306,306,286,302,132418200
2025-07-30,302,322,300,314,140698400
2025-07-31,314,318,312,316,61575000
2025-08-01,312,316,308,312,57157500
2025-08-04,308,340,308,336,164148608
2025-08-05,336,344,328,342,132548496
2025-08-06,342,344,336,342,113584304
2025-08-07,344,354,342,352,116188896
2025-08-08,352,352,342,346,73401696
2025-08-11,346,362,346,362,128385104
2025-08-12,360,378,356,378,179335904
2025-08-13,380,388,374,386,162574592
2025-08-14,390,400,388,392,167484896
2025-08-15,392,404,388,402,201919104
2025-08-19,400,400,392,398,158390096
2025-08-20,398,400,392,396,168640496
2025-08-21,400,448,400,448,365292800
2025-08-22,448,482,448,480,563926080
2025-08-25,476,476,438,470,287998592
2025-08-26,472,494,470,490,266505296
2025-08-27,494,500,486,500,351663296
2025-08-28,498,505,490,496,207643904
2025-08-29,492,494,480,488,143323504
2025-09-01,476,492,458,486,380132096
2025-09-02,488,505,488,496,225659696
2025-09-03,500,500,478,486,155414896
2025-09-04,484,530,474,520,168958096
2025-09-08,520,555,510,520,285298816
2025-09-09,520,520,500,515,59639100
2025-09-10,525,575,510,570,245135600
2025-09-11,575,700,575,650,574699584
2025-09-12,655,675,605,630,256154496
2025-09-15,630,680,630,665,301771712
2025-09-16,670,670,635,670,156303296
2025-09-17,675,720,670,705,432597696
2025-09-18,715,715,680,690,245792096
2025-09-19,690,730,685,720,221062496
2025-09-22,730,750,720,735,318796416
2025-09-23,745,760,710,745,290552384
2025-09-24,755,760,715,730,209805792
2025-09-25,735,765,735,750,235710208
2025-09-26,750,755,710,720,145863600
2025-09-29,720,725,650,700,288838016
2025-09-30,705,745,700,745,181172400
2025-10-01,750,770,745,745,334666912
2025-10-02,755,790,720,720,424270912
2025-10-03,650,690,615,615,280233600
2025-10-06,555,575,525,550,340696288
