date,open,high,low,close,volume
2024-01-02,1000,1015,1000,1015,7253700
2024-01-03,1015,1020,1000,1010,21446100
2024-01-04,1010,1015,1000,1000,8503400
2024-01-05,1000,1005,980,985,21526900
2024-01-08,985,995,970,975,18288900
2024-01-09,980,980,950,950,19469700
2024-01-10,950,970,950,960,11455400
2024-01-11,960,970,935,945,20861500
2024-01-12,945,960,940,950,8108000
2024-01-15,965,970,940,955,13012400
2024-01-16,965,975,950,965,6777900
2024-01-17,960,975,950,960,20214000
2024-01-18,950,965,945,950,20583900
2024-01-19,950,975,940,955,33736900
2024-01-22,960,970,950,960,16345500
2024-01-23,965,965,940,945,15212200
2024-01-24,945,950,930,935,12050500
2024-01-25,935,945,915,915,36831800
2024-01-26,915,925,895,915,24639700
2024-01-29,915,915,890,890,9561900
2024-01-30,890,895,880,885,6388900
2024-01-31,885,930,880,905,20393200
2024-02-01,905,910,890,900,5534200
2024-02-02,905,910,895,900,3703500
2024-02-05,900,900,885,890,7241500
2024-02-06,890,895,860,860,12082200
2024-02-07,865,870,830,830,17074800
2024-02-12,830,830,775,780,30418500
2024-02-13,780,825,770,805,27427300
2024-02-15,810,830,810,815,11920200
2024-02-16,825,825,775,775,19680300
2024-02-19,775,785,760,760,21078500
2024-02-20,760,805,760,790,23499400
2024-02-21,790,800,780,795,15804800
2024-02-22,795,875,795,875,38089200
2024-02-23,900,935,880,920,112258496
2024-02-26,915,925,850,870,35033400
2024-02-27,860,910,850,895,31701400
2024-02-28,900,910,880,900,16584400
2024-02-29,905,915,865,900,12876300
2024-03-01,910,910,880,885,8771900
2024-03-04,885,890,870,890,6677000
2024-03-05,890,895,860,860,14521400
2024-03-06,860,870,840,855,7427200
2024-03-07,855,875,850,875,6735600
2024-03-08,880,880,860,875,6287900
2024-03-13,875,955,875,940,62597700
2024-03-14,955,965,925,940,45498400
2024-03-15,935,960,930,955,21856300
2024-03-18,965,965,890,905,24687600
2024-03-19,905,905,880,885,12388500
2024-03-20,885,885,860,880,15647600
2024-03-21,880,900,870,900,20223500
2024-03-22,910,920,890,905,22081500
2024-03-25,910,910,880,880,11790800
2024-03-26,880,885,870,870,6720600
2024-03-27,870,895,870,885,11364900
2024-03-28,895,895,870,875,7556700
2024-04-01,875,885,855,885,6747700
2024-04-02,885,890,860,870,15566300
2024-04-03,880,880,865,870,8503500
2024-04-04,875,900,870,900,21725300
2024-04-05,900,905,885,900,8629400
2024-04-16,900,930,870,920,39272300
2024-04-17,920,930,890,920,30765900
2024-04-18,920,925,890,895,15177100
2024-04-19,890,900,830,880,35365900
2024-04-22,885,970,880,965,101096704
2024-04-23,970,1020,950,960,83507104
2024-04-24,975,975,925,930,23419200
2024-04-25,940,950,880,930,41093300
2024-04-26,930,950,895,950,21247900
2024-04-29,950,970,935,970,20231200
2024-04-30,970,980,950,970,22670900
2024-05-02,950,970,925,925,18029200
2024-05-03,930,930,905,915,6221200
2024-05-06,915,940,915,935,9312300
2024-05-07,935,970,930,960,29067600
2024-05-08,960,970,940,970,15818200
2024-05-13,970,980,950,970,13832300
2024-05-14,970,970,950,970,12577500
2024-05-15,970,970,955,955,16223300
2024-05-16,955,975,955,975,24600300
2024-05-17,980,1045,980,1035,122155600
2024-05-20,1045,1060,1015,1030,104827696
2024-05-21,1030,1040,990,1035,63450400
2024-05-22,1030,1070,1005,1070,43062200
2024-05-27,1050,1070,1020,1065,42759900
2024-05-28,1065,1085,1040,1060,47622200
2024-05-29,1060,1060,1030,1030,21955800
2024-05-30,1040,1040,990,1010,32340700
2024-05-31,1010,1010,970,1005,55780100
2024-06-03,1005,1005,985,990,22537000
2024-06-04,990,995,920,920,49942600
2024-06-05,900,920,860,895,59614900
2024-06-06,895,920,880,920,20138200
2024-06-07,920,940,905,940,14738200
2024-06-10,930,940,915,940,16773300
2024-06-11,940,970,930,960,15371700
2024-06-12,955,980,920,980,36815500
2024-06-13,980,980,960,980,19023800
2024-06-14,980,980,960,980,12712000
2024-06-19,975,1020,965,1000,28961500
2024-06-20,1000,1020,985,1010,18250700
2024-06-21,1015,1025,985,1025,34169000
2024-06-24,1020,1020,995,1015,30824300
2024-06-25,1010,1015,1000,1000,9608100
2024-06-26,1000,1000,985,1000,15708600
2024-06-27,1000,1020,990,1010,25977100
2024-06-28,1010,1025,995,1010,35929900
2024-07-01,1010,1010,990,1000,18420400
2024-07-02,1000,1005,990,1000,11807500
2024-07-03,1000,1005,990,1000,18530400
2024-07-04,1000,1010,995,1000,16638500
2024-07-05,1000,1000,995,1000,9590100
2024-07-08,980,990,975,985,20887800
2024-07-09,985,990,960,985,23015600
2024-07-10,985,985,970,985,4415600
2024-07-11,980,985,970,970,12936000
2024-07-12,970,975,955,965,12014900
2024-07-15,965,970,935,935,20198900
2024-07-16,935,960,930,940,20586000
2024-07-17,940,950,925,935,11550000
2024-07-18,935,945,920,935,16872100
2024-07-19,940,945,925,930,7823000
2024-07-22,935,935,925,935,7868400
2024-07-23,935,935,920,925,12155900
2024-07-24,925,925,905,905,14008000
2024-07-25,905,905,885,890,12149800
2024-07-26,890,910,885,905,5682000
2024-07-29,900,920,900,910,11065400
2024-07-30,910,925,895,925,12297100
2024-07-31,925,935,915,915,12755600
2024-08-01,950,955,930,935,21964800
2024-08-02,940,940,920,930,5709600
2024-08-05,925,925,860,880,29777000
2024-08-06,880,890,875,885,9316000
2024-08-07,885,905,880,900,9581000
2024-08-08,900,905,885,895,4595900
2024-08-09,910,910,895,895,5902400
2024-08-12,900,945,895,940,18216500
2024-08-13,940,950,925,925,10068300
2024-08-14,930,945,925,935,15360500
2024-08-15,940,940,905,920,17557500
2024-08-16,915,930,915,920,11551900
2024-08-19,920,930,915,925,7757700
2024-08-20,930,930,915,925,14118100
2024-08-21,925,930,915,920,12245000
2024-08-22,920,920,905,905,6914800
2024-08-23,910,925,900,915,5856500
2024-08-26,915,930,910,915,6142300
2024-08-27,915,950,915,940,19986000
2024-08-28,940,950,925,935,10664800
2024-08-29,940,945,920,920,7942700
2024-08-30,920,930,910,910,7609600
2024-09-02,910,925,905,910,10626500
2024-09-03,915,920,900,900,7062200
2024-09-04,900,900,885,890,8078500
2024-09-05,890,900,875,880,21636300
2024-09-06,880,895,880,890,7515000
2024-09-09,890,895,875,880,8884300
2024-09-10,880,885,865,870,12834300
2024-09-11,865,875,855,860,17407600
2024-09-12,860,870,860,860,19469000
2024-09-13,865,870,860,865,7187900
2024-09-17,865,880,860,875,11781200
2024-09-18,875,880,870,875,8841300
2024-09-19,875,880,865,875,19671700
2024-09-20,875,900,865,890,18558000
2024-09-23,890,910,890,900,17451400
2024-09-24,905,910,890,900,14566100
2024-09-25,900,910,900,910,14333000
2024-09-26,910,920,895,905,9280700
2024-09-27,905,910,895,900,9467900
2024-09-30,900,910,890,900,17598800
2024-10-01,910,925,900,915,28397200
2024-10-02,915,925,890,905,32878200
2024-10-03,910,945,905,930,52508400
2024-10-04,925,935,900,915,28639000
2024-10-07,915,930,900,920,14326700
2024-10-08,920,925,890,905,19431800
2024-10-09,905,925,890,905,23533900
2024-10-10,905,920,905,920,7570500
2024-10-11,920,920,910,920,6316500
2024-10-14,925,925,910,915,5797300
2024-10-15,915,925,910,915,18539500
2024-10-16,915,920,905,915,6023900
2024-10-17,920,920,910,915,11102300
2024-10-18,915,920,910,915,9687100
2024-10-21,915,930,905,910,20133700
2024-10-22,915,920,905,910,9831400
2024-10-23,910,920,905,910,11563200
2024-10-24,910,915,895,905,5904500
2024-10-25,905,905,890,905,10357000
2024-10-28,905,905,890,890,6874300
2024-10-29,890,895,880,880,4358800
2024-10-30,880,895,875,890,7847800
2024-10-31,895,920,885,900,13898100
2024-11-01,905,915,885,885,4580600
2024-11-04,885,900,870,875,5637500
2024-11-05,880,890,870,875,4107600
2024-11-06,875,885,855,855,11359400
2024-11-07,860,860,850,855,5358900
2024-11-08,860,900,855,880,15144100
2024-11-11,895,895,860,870,3136000
2024-11-12,870,880,860,865,2634500
2024-11-13,865,880,860,880,4344400
2024-11-14,880,890,860,860,3915500
2024-11-15,860,865,830,860,10668700
2024-11-18,860,860,820,830,9917300
2024-11-19,815,835,815,820,6778500
2024-11-20,830,830,805,810,7581300
2024-11-21,815,820,800,810,5526200
2024-11-22,810,875,810,835,15646100
2024-11-25,840,855,830,830,8529900
2024-11-26,835,860,835,840,8433400
2024-11-28,840,850,830,845,3774000
2024-11-29,840,840,825,830,3369900
2024-12-02,830,840,815,825,8344600
2024-12-03,825,840,820,825,7664300
2024-12-04,820,835,820,830,11147900
2024-12-05,830,830,815,820,10520500
2024-12-06,815,835,815,830,2623900
2024-12-09,830,845,830,840,5795200
2024-12-10,845,855,830,835,14394000
2024-12-11,835,840,820,820,15520300
2024-12-12,820,825,810,820,7097800
2024-12-13,825,830,805,825,17790600
2024-12-16,825,830,800,800,14423500
2024-12-17,800,805,790,790,7425800
2024-12-18,795,800,780,785,5760500
2024-12-19,780,785,760,760,10576700
2024-12-20,760,770,745,750,14764100
2024-12-23,755,775,730,745,16353500
2024-12-24,745,760,730,740,15669200
2024-12-27,740,765,730,760,19863400
2024-12-30,760,770,750,755,5411400
2025-01-02,755,770,750,755,8782800
2025-01-03,760,790,760,775,11370500
2025-01-06,780,780,760,765,8383800
2025-01-07,765,765,745,755,10369200
2025-01-08,750,755,730,735,13761000
2025-01-09,735,735,705,705,14130600
2025-01-10,705,730,705,730,8824600
2025-01-13,730,740,720,720,8946200
2025-01-14,725,760,720,750,15194000
2025-01-15,760,760,735,740,7701700
2025-01-16,740,750,735,735,4149400
2025-01-17,730,750,725,745,7118800
2025-01-20,745,755,735,735,7125000
2025-01-21,735,745,725,730,8817500
2025-01-22,725,745,725,725,8321300
2025-01-23,730,740,715,725,7229300
2025-01-24,725,725,700,705,18428500
2025-01-30,705,710,675,700,28767200
2025-01-31,700,710,690,705,6094900
2025-02-03,705,705,690,700,10737700
2025-02-04,705,720,685,690,13480600
2025-02-05,685,695,675,690,10680200
2025-02-06,690,695,660,670,12099500
2025-02-07,670,695,650,670,17810100
2025-02-10,675,675,640,650,18133800
2025-02-11,650,655,630,630,15248200
2025-02-12,635,640,600,615,33702700
2025-02-13,620,630,610,620,17069500
2025-02-14,625,640,620,630,10889700
2025-02-17,620,645,620,630,16002400
2025-02-18,630,640,625,630,14395700
2025-02-19,630,635,610,615,8241500
2025-02-20,620,620,600,620,11866100
2025-02-21,640,685,635,665,39407000
2025-02-24,670,685,645,665,20960100
2025-02-25,660,665,635,635,10716400
2025-02-26,635,655,630,645,8464000
2025-02-27,650,680,635,635,15305700
2025-02-28,635,640,575,595,19725300
2025-03-03,600,630,600,615,7108900
2025-03-04,620,625,600,605,9958900
2025-03-05,605,655,605,655,28119600
2025-03-06,660,675,650,670,12204300
2025-03-07,680,725,680,715,28713700
2025-03-10,715,715,665,670,24209000
2025-03-11,665,685,640,680,14006900
2025-03-12,685,685,650,665,12787000
2025-03-13,665,670,650,670,6291500
2025-03-14,675,685,650,660,8391900
2025-03-17,665,715,665,710,39492500
2025-03-18,725,730,635,675,40756700
2025-03-19,680,680,655,670,10351200
2025-03-20,670,690,660,680,8221900
2025-03-21,680,680,630,650,14839500
2025-03-24,650,650,605,630,8520400
