date,open,high,low,close,volume
2024-03-07,2290,2360,2280,2320,52804700
2024-03-08,2350,2430,2290,2370,63627600
2024-03-13,2410,2450,2340,2410,50406600
2024-03-14,2430,2430,2340,2380,50964900
2024-03-15,2350,2370,2250,2290,96950496
2024-03-18,2290,2310,2260,2280,52827300
2024-03-19,2270,2280,2220,2250,57821000
2024-03-20,2260,2320,2250,2260,34384000
2024-03-21,2320,2420,2290,2400,144151392
2024-03-22,2400,2400,2310,2320,42303400
2024-03-25,2350,2350,2280,2340,44260000
2024-03-26,2350,2350,2280,2290,29929400
2024-03-27,2300,2310,2270,2270,33427100
2024-03-28,2260,2300,2240,2280,50738500
2024-04-01,2320,2370,2290,2290,45950400
2024-04-02,2300,2370,2290,2350,45440800
2024-04-03,2370,2410,2350,2390,55340500
2024-04-04,2420,2720,2410,2680,174452496
2024-04-05,2670,2730,2600,2620,63192600
2024-04-16,2720,2890,2690,2880,133170200
2024-04-17,2880,2930,2760,2840,85988896
2024-04-18,2820,2820,2720,2760,57006700
2024-04-19,2810,2860,2770,2800,71672096
2024-04-22,2840,2840,2680,2680,41174400
2024-04-23,2680,2680,2540,2560,89024600
2024-04-24,2570,2600,2560,2600,25885700
2024-04-25,2610,2630,2490,2520,38607800
2024-04-26,2550,2580,2510,2510,29275800
2024-04-29,2530,2610,2470,2580,38002100
2024-04-30,2590,2710,2590,2630,53443600
2024-05-02,2630,2650,2500,2580,54645000
2024-05-03,2590,2610,2530,2560,17058400
2024-05-06,2640,2640,2570,2630,25346900
2024-05-07,2650,2720,2630,2650,45654300
2024-05-08,2670,2750,2670,2710,36967400
2024-05-13,2710,2800,2710,2750,49769400
2024-05-14,2770,2800,2730,2730,31630500
2024-05-15,2700,2810,2680,2750,63959800
2024-05-16,2780,2820,2730,2740,70660304
2024-05-17,2750,2770,2720,2740,31984100
2024-05-20,2780,2880,2770,2840,110414704
2024-05-21,2850,2860,2780,2790,31413800
2024-05-22,2790,2840,2790,2820,25793400
2024-05-27,2770,2800,2700,2700,47393000
2024-05-28,2740,2910,2710,2900,81668304
2024-05-29,2930,2970,2790,2900,52708200
2024-05-30,2910,2930,2800,2800,49415300
2024-05-31,2820,2890,2700,2700,164180992
2024-06-03,2700,2770,2650,2740,37299100
2024-06-04,2700,2760,2650,2650,60531000
2024-06-05,2620,2620,2400,2420,109063600
2024-06-06,2460,2510,2440,2460,37222600
2024-06-07,2520,2520,2480,2500,21641300
2024-06-10,2430,2540,2420,2460,29990500
2024-06-11,2450,2510,2450,2450,20128000
2024-06-12,2440,2450,2330,2380,36532800
2024-06-13,2410,2430,2370,2370,16491600
2024-06-14,2370,2390,2270,2270,30309000
2024-06-19,2300,2330,2270,2310,12288800
2024-06-20,2310,2350,2300,2300,12968000
2024-06-21,2330,2380,2310,2310,30766500
2024-06-24,2310,2340,2310,2320,13306900
2024-06-25,2330,2410,2300,2400,30793500
2024-06-26,2400,2400,2340,2340,23591700
2024-06-27,2330,2390,2320,2360,12795100
2024-06-28,2380,2400,2360,2380,17964000
2024-07-01,2400,2480,2370,2460,35872100
2024-07-02,2480,2500,2430,2460,24406700
2024-07-03,2460,2460,2410,2440,15633100
2024-07-04,2500,2510,2460,2470,26723300
2024-07-05,2480,2490,2410,2440,24253200
2024-07-08,2480,2520,2440,2480,30602400
2024-07-09,2480,2490,2430,2440,20862600
2024-07-10,2440,2460,2390,2420,14954900
2024-07-11,2440,2460,2370,2400,30817200
2024-07-12,2420,2440,2370,2400,25389000
2024-07-15,2400,2400,2320,2320,22687100
2024-07-16,2340,2390,2330,2390,21156200
2024-07-17,2430,2450,2410,2420,38320500
2024-07-18,2420,2430,2390,2420,19179100
2024-07-19,2390,2400,2330,2340,34633500
2024-07-22,2360,2440,2360,2390,43764100
2024-07-23,2390,2390,2350,2380,22689300
2024-07-24,2380,2430,2360,2410,27963300
2024-07-25,2390,2430,2350,2430,57826300
2024-07-26,2430,2440,2390,2390,12095800
